Datetime,btc,eth,bnb,usdt,ada,dot,xrp,ltc,link,bch,xlm,usdc,uni,doge,wbtc,okb,xem,atom,aave,sol,cro,xmr,eos,bsv,trx,ht,miota,theta,snx,neo,vet,luna,xtz,ftt,dash,grt,dai,busd,AVAX,cdai,ksm,sushi,mkr,ceth,egld,cel,fil,leo,ftm,comp,dcr,cusdc,cake,vgx,rvn,zec,zil,etc,uma,yfi,nexo,rune,hbtc,near,zrx,waves,icx,xsushi,ren,amp,stx,hbar,matic,mdx,btt,renbtc,chsb,algo,dgb,pax,iost,ont,nano,bat,zks,lrc,husd,omg,bnt,ust,zen,qtum,hot,npxs,xvs,enj,btmx,crv,sc,btg
2020-10-25,13106.046019,411.959218,30.555201,1.000056,0.107971,4.350430,0.256077,59.077498,12.732465,275.040921,0.085369,0.999740,2.941282,0.002637,13098.877330,4.582721,0.105851,5.539920,39.405548,1.912535,0.101977,129.024248,2.656985,175.105631,0.027042,4.499126,0.286875,0.721658,3.768784,18.308517,0.012276,0.311498,2.218726,3.938426,73.316667,,1.003518,0.999741,4.189667,0.020826,27.057135,0.656796,600.030640,8.248705,8.808230,1.347299,25.715798,1.246382,0.025662,105.455824,12.650890,0.021180,0.589963,0.162125,0.012540,64.021225,0.019394,5.516884,8.233224,14902.333176,0.145614,0.496919,,0.738175,0.379188,3.440101,0.371237,,0.327471,0.004912,0.157563,0.032648,0.017641,,0.000334,13088.406403,0.073285,0.308512,0.021280,1.001732,0.005465,0.548185,0.862975,0.220069,,0.162796,0.998385,3.484685,0.936224,0.998006,5.803563,2.309789,0.000525,0.000167,3.539720,0.146604,0.044472,0.374373,0.002806,7.904037
2020-10-26,13021.410842,406.157094,30.068356,1.000080,0.106272,4.334041,0.252874,58.795938,12.146538,271.037126,0.082998,0.998644,2.772325,0.002653,12968.735201,4.616118,0.105095,5.302332,37.912938,1.791012,0.096903,131.022603,2.704560,181.166781,0.026939,4.429036,0.277645,0.695576,3.659003,17.841765,0.011784,0.308178,2.163920,3.882831,70.978311,,1.004900,1.000124,4.131025,0.020792,26.691809,0.622304,583.517833,8.126771,9.267706,1.344835,38.958137,1.250360,0.024039,101.511668,12.636233,0.021176,0.481059,0.171657,0.012300,62.613349,0.018944,5.543288,7.822515,14287.923870,0.143272,0.466935,,0.843547,0.368760,3.286274,0.372202,,0.314396,0.004795,0.149012,0.032275,0.017187,,0.000328,12983.929170,0.069420,0.303023,0.021358,0.998328,0.005381,0.537182,0.839563,0.214552,,0.163753,0.997822,3.352640,0.904616,0.998265,5.672741,2.230833,0.000508,0.000159,3.587050,0.143971,0.043471,0.337532,0.002713,7.871333
2020-10-27,13060.792212,393.382908,31.111160,1.000328,0.103267,4.687976,0.248573,56.859877,11.739328,259.288005,0.081177,0.998804,2.710676,0.002673,13088.340185,4.646982,0.099453,5.144314,36.011028,1.684801,0.095672,132.297552,2.631203,173.761557,0.026769,4.413466,0.273785,0.654355,3.579088,17.108240,0.011397,0.304025,2.092977,3.929935,69.181889,,1.003783,1.000102,4.151182,0.020856,35.227768,0.624477,570.750784,7.880346,8.653565,1.273356,33.626104,1.267745,0.021902,100.146648,12.303831,0.021188,0.436536,0.159953,0.012060,60.174156,0.018346,5.433608,7.672972,13672.543189,0.144130,0.443472,11209.021371,0.778606,0.355503,3.176969,0.361723,,0.296678,0.004433,0.146590,0.030796,0.016525,,0.000316,13044.633420,0.066625,0.290343,0.020422,0.999445,0.005256,0.515962,0.849301,0.213570,,0.159136,0.999077,3.238242,0.866240,1.002429,5.660370,2.177255,0.000497,0.000157,3.247250,0.138417,0.043019,0.409796,0.002597,7.543672
2020-10-28,13655.185416,403.529838,31.580052,1.001160,0.102687,4.682588,0.252613,57.932518,11.972448,264.783940,0.081834,0.999603,2.817178,0.002676,13644.359417,4.670601,0.096751,5.141198,34.879475,1.715942,0.098654,134.040194,2.672156,175.073465,0.026985,4.313976,0.276821,0.658469,3.549164,17.001358,0.011344,0.309211,2.083200,4.023616,70.695534,,1.008438,1.001314,4.132092,0.020898,34.321897,0.687106,585.233547,8.046163,8.552811,1.312228,35.237083,1.282831,0.021610,108.827204,12.180667,0.021203,0.446270,0.155710,0.011752,60.997447,0.018560,5.451495,7.249741,13400.951266,0.160595,0.438309,11209.021371,0.761118,0.361090,3.149668,0.357825,,0.300691,0.003906,0.148014,0.031170,0.015817,,0.000317,13634.011544,0.066770,0.286823,0.019612,0.997487,0.005255,0.510088,0.810858,0.213543,,0.154736,0.996232,3.213568,0.839098,0.998238,5.535460,2.193994,0.000500,0.000154,3.069635,0.138810,0.043687,0.642796,0.002659,7.538949
2020-10-29,13282.999348,388.877340,30.383165,0.999617,0.098944,4.360419,0.246150,55.900400,11.457146,268.555431,0.078643,1.000617,2.670454,0.002591,13273.003750,4.609549,0.093141,4.796151,32.407507,1.518543,0.088737,126.260947,2.656176,169.988251,0.026890,4.226726,0.268049,0.623583,3.605702,15.890026,0.010669,0.308439,2.002010,3.757203,68.025239,,1.009636,1.001294,4.066854,0.020934,31.521092,0.638365,544.548447,7.786128,7.870532,1.281954,33.669869,1.280076,0.018912,108.091196,11.897814,0.021230,0.404105,0.146065,0.011325,56.853053,0.017688,5.286705,7.166418,12598.853153,0.162318,0.403541,11209.021371,0.700753,0.335565,3.059865,0.337645,,0.278071,0.003882,0.153009,0.030026,0.015113,,0.000309,13293.447718,0.065033,0.275420,0.021260,0.999771,0.004974,0.475540,0.761077,0.195097,,0.141440,1.001185,3.069115,0.703657,0.999907,5.318374,2.082458,0.000482,0.000149,2.895374,0.134830,0.043008,0.492563,0.002507,7.275511
2020-10-30,13441.878496,386.446013,29.821939,1.000946,0.095267,4.053505,0.242287,54.797390,11.270950,266.994767,0.077404,0.999144,2.537363,0.002586,13440.151560,4.628214,0.097425,4.626592,29.181641,1.428847,0.090508,124.197796,2.634729,166.869698,0.026546,4.262942,0.258605,0.592823,3.273771,15.266928,0.010171,0.301633,1.933749,3.853577,66.869005,,1.009503,1.000756,3.782075,0.020886,29.956298,0.643412,533.863383,7.742941,7.377808,1.307213,32.564801,1.267933,0.016770,96.580024,11.922524,0.021189,0.414030,0.159705,0.011415,56.808937,0.017509,5.400525,7.283493,10813.330730,0.163685,0.396385,11209.021371,0.690074,0.332097,3.023769,0.336447,,0.256884,0.003598,0.142566,0.029524,0.013851,,0.000303,13447.098044,0.066654,0.256468,0.020087,0.998289,0.004926,0.453283,0.770491,0.189341,,0.130736,0.998909,2.882394,0.625748,1.000700,5.550814,2.035291,0.000473,0.000150,2.946194,0.132449,0.043566,0.443876,0.002575,7.152542
2020-10-31,13537.174272,382.900771,28.497481,0.999614,0.093190,4.090726,0.238614,53.867733,11.074030,261.745805,0.076831,0.996053,2.409994,0.002590,13549.890331,4.450322,0.095950,4.626696,31.098069,1.440646,0.084185,123.353666,2.505432,163.404641,0.025584,4.088465,0.256482,0.609802,3.108808,14.839932,0.010106,0.303266,1.900230,3.734192,69.878846,,1.009206,1.000981,3.723757,0.020925,29.582458,0.599901,518.485847,7.654536,7.619827,1.352420,29.234546,1.270829,0.017184,92.048854,11.887902,0.021192,0.398453,0.154048,0.011099,58.229371,0.017530,5.266064,6.841070,11115.653835,0.163473,0.392682,11209.021371,0.630716,0.323447,3.215665,0.322122,,0.267595,0.003781,0.153171,0.029362,0.013936,,0.000292,13577.071646,0.065451,0.254373,0.019767,0.996690,0.004887,0.445655,0.732534,0.188056,,0.129876,0.998012,2.866345,0.594375,1.001652,5.412713,1.943171,0.000463,0.000152,2.826519,0.126421,0.043879,0.394421,0.002515,7.107234
2020-11-01,13778.637638,385.844589,28.385868,0.997789,0.092870,4.178018,0.239650,55.708280,11.225566,261.601270,0.077825,0.998076,2.261016,0.002563,13739.141100,4.471467,0.096481,4.598149,29.671284,1.535551,0.084663,126.233628,2.526560,165.135277,0.025857,4.232316,0.252478,0.609760,3.012754,14.702051,0.009875,0.303118,1.976553,3.696347,70.020958,,1.006978,0.999995,3.637903,0.020902,30.342295,0.605114,523.558507,7.735161,7.324983,1.413845,31.068181,1.266060,0.016697,90.511838,12.269264,0.021177,0.394919,0.155133,0.011292,58.003384,0.017611,5.256346,6.754162,10486.159158,0.176349,0.405419,,0.628083,0.324079,3.214943,0.317737,,0.285326,0.003571,0.160312,0.029113,0.013723,,0.000301,13761.302585,0.063896,0.247647,0.019605,0.998089,0.004844,0.442934,0.745990,0.185504,,0.142079,0.997272,2.917614,0.590866,0.994056,5.613276,1.964571,0.000472,0.000154,2.651665,0.126840,0.044214,0.416531,0.002476,7.125113
2020-11-02,13720.361465,394.936342,28.383207,0.997339,0.097747,4.201886,0.239597,55.412042,11.536351,267.439233,0.078590,0.997664,2.373798,0.002575,13672.152092,4.546669,0.098412,4.734169,30.560167,1.600572,0.084319,126.672570,2.512686,164.660519,0.025726,4.150395,0.250463,0.610782,2.900772,14.857106,0.010459,0.299254,1.986483,3.628569,68.446324,,1.007155,0.999187,3.687792,0.020911,32.110442,0.605498,538.866881,7.907315,7.677347,1.418688,31.592495,1.264530,0.016124,93.666715,12.314085,0.021178,0.362142,0.150160,0.011106,57.932894,0.017862,5.205427,6.862368,10645.126274,0.174830,0.392350,,0.634115,0.335721,3.222088,0.336943,,0.266128,0.003595,0.158297,0.029284,0.014106,,0.000297,13683.490265,0.065141,0.256560,0.020242,1.000036,0.004961,0.450414,0.738920,0.189144,,0.150477,0.996878,3.125585,0.604772,0.994610,5.551723,2.004368,0.000475,0.000156,2.653757,0.126883,0.045595,0.400985,0.002499,7.104628
2020-11-03,13558.361796,383.849803,27.901510,0.999083,0.092453,4.024507,0.235407,53.825758,10.815910,257.109534,0.075740,0.998107,2.251774,0.002525,13543.869649,4.375855,0.099767,4.604922,29.768816,1.475235,0.080049,118.947307,2.433493,158.430256,0.024457,3.813548,0.246384,0.591374,2.619170,15.233186,0.010059,0.286692,1.900045,3.501549,65.062984,,1.008288,0.998938,3.623914,0.020934,29.972888,0.583990,523.434663,7.673264,7.319033,1.406850,29.721117,1.262094,0.015953,91.029508,11.770359,0.021205,0.320889,0.151265,0.011184,54.867983,0.017231,4.961574,6.879811,10074.158763,0.178661,0.380185,,0.606233,0.331972,3.117058,0.322778,,0.251510,0.003576,0.148887,0.030003,0.013690,,0.000286,13538.074634,0.064341,0.245186,0.020080,0.999393,0.004654,0.433824,0.707836,0.183011,,0.136699,1.000067,2.995289,0.599640,0.997895,5.563220,1.925824,0.000460,0.000151,2.427060,0.121330,0.043985,0.360996,0.002473,6.955625
2020-11-04,13989.976358,387.616374,26.860327,1.000439,0.093631,4.025233,0.239451,53.823088,10.403416,243.792135,0.075419,0.999273,2.137337,0.002520,13946.839437,4.185844,0.099118,4.463162,28.068158,1.412636,0.079244,120.977006,2.366679,153.179511,0.024450,3.648203,0.244417,0.583770,2.573098,14.649884,0.009238,0.290440,1.867323,3.470224,64.114234,,1.011258,0.999801,3.320716,0.020915,28.903968,0.523759,521.372827,7.758704,7.263661,1.402801,28.863213,1.256070,0.015190,87.357982,12.189972,0.021189,0.282454,0.146647,0.011479,53.070555,0.017351,4.887694,6.608896,9380.070730,0.175546,0.368814,,0.562049,0.325137,3.157522,0.315252,,0.257123,0.003529,0.152022,0.028532,0.012729,,0.000280,13928.459329,0.069055,0.231314,0.018870,0.997908,0.004398,0.424182,0.729129,0.180595,,0.132862,0.998551,2.888032,0.559401,0.999107,5.480415,1.867485,0.000457,0.000151,2.242073,0.118819,0.043756,0.356328,0.002373,6.934730
2020-11-05,14101.716051,401.733097,26.850364,1.000033,0.095377,4.081369,0.237315,54.692214,10.461192,240.386661,0.074617,0.999408,1.928177,0.002521,14077.508082,4.284190,0.097457,4.390757,27.660754,1.393307,0.077058,115.720861,2.346898,151.205156,0.024227,3.542427,0.235684,0.591052,2.728483,14.093653,0.009387,0.283942,1.875679,3.385020,64.283836,,1.007991,0.999495,3.183541,0.020924,28.651067,0.489712,520.993567,8.029054,7.165496,1.618247,28.899407,1.255237,0.013852,88.542447,13.014995,0.021205,0.283784,0.137867,0.011973,53.979770,0.017358,4.869862,6.638279,8520.932347,0.173464,0.376785,11209.021371,0.533032,0.315311,3.183023,0.312395,,0.248343,0.003204,0.152438,0.028612,0.012245,,0.000277,14117.745725,0.068843,0.239383,0.019616,1.000213,0.004298,0.418534,0.703524,0.185033,,0.124593,1.002401,2.766754,0.537325,1.011596,5.174291,1.831732,0.000459,0.000155,2.163280,0.118114,0.042692,0.342531,0.002377,7.017926
2020-11-06,15553.331701,415.927770,27.660412,1.002376,0.097506,4.233078,0.245512,58.991706,11.016617,249.635023,0.080420,0.997304,2.206904,0.002655,15562.898461,4.478612,0.101527,4.517790,31.113085,1.405708,0.079369,119.616655,2.447205,160.294933,0.025021,3.608968,0.249278,0.629815,3.164117,14.417819,0.009726,0.292145,1.885145,3.528021,67.600984,,1.008405,1.001494,3.361903,0.020902,30.371546,0.519433,531.541990,8.350499,7.399991,1.772132,29.437497,1.248152,0.014418,91.120288,14.032132,0.021174,0.280448,0.139623,0.012159,56.803530,0.018703,5.096816,6.766645,8552.713674,0.176662,0.426709,11209.021371,0.692851,0.347235,3.441623,0.316872,,0.263318,0.003205,0.153017,0.029419,0.013508,,0.000284,15547.437948,0.075664,0.247330,0.020040,0.998546,0.004585,0.434836,0.725622,0.190977,,0.120624,0.999972,2.905765,0.559427,0.997169,5.265342,1.935589,0.000435,0.000161,2.422997,0.124055,0.043793,0.362876,0.002519,7.224743
2020-11-07,15548.312145,454.651543,28.931312,1.000311,0.108890,4.570122,0.257905,62.962355,12.163302,257.473987,0.083780,0.997930,2.548690,0.002757,15523.056571,4.643717,0.126118,4.867243,38.247392,1.925969,0.078900,119.235615,2.530928,167.902421,0.026069,3.815804,0.266129,0.675181,3.513819,15.684815,0.011144,0.304680,2.086912,3.626987,69.899887,,1.010258,0.998277,3.602303,0.020941,32.826668,0.613314,539.364565,9.113365,8.359185,1.856487,31.678731,1.272666,0.017972,95.575882,14.855815,0.021223,0.295680,0.153464,0.012595,61.086918,0.020251,5.344567,7.312929,11714.973288,0.175060,0.515821,,0.717553,0.375391,3.544308,0.351969,,0.311051,0.003530,0.168816,0.031249,0.015450,,0.000299,15531.624587,0.088926,0.276800,0.021454,0.997874,0.005029,0.472700,0.778706,0.202981,,0.138271,1.000167,3.305612,0.689865,1.000808,5.592957,2.067644,0.000475,0.000170,2.623053,0.136451,0.044481,0.435856,0.002622,7.543469
2020-11-08,14818.458911,435.418354,27.694902,1.002160,0.101353,4.237074,0.248952,58.914913,11.794543,253.524458,0.079614,0.998251,2.481259,0.002672,14813.364423,4.669049,0.117267,4.612330,44.778002,2.032392,0.073075,111.030320,2.496736,161.863577,0.024935,3.713742,0.256646,0.639107,3.770020,14.821997,0.010393,0.291889,2.024486,3.420220,66.674387,,1.011663,0.998108,3.422975,0.020967,31.289931,0.604020,520.762610,8.727262,7.865247,1.793416,29.921732,1.276193,0.018011,92.692168,15.531872,0.021197,0.258638,0.148990,0.011848,57.384055,0.018379,5.070472,6.924218,14001.008244,0.167546,0.491566,,0.695746,0.346492,3.439115,0.332191,,0.282488,0.003332,0.171494,0.029870,0.014361,,0.000286,14831.212141,0.083731,0.257635,0.020162,0.998155,0.004601,0.442552,0.735602,0.192715,,0.143935,0.997433,3.073964,0.639184,0.998759,5.905627,1.952274,0.000472,0.000160,2.747437,0.127733,0.037100,0.427356,0.002559,7.364710
2020-11-09,15496.316149,455.358367,28.272832,1.000178,0.106395,4.363190,0.253683,61.028779,12.746095,271.323680,0.081618,0.999489,2.876834,0.002681,15461.361894,4.679751,0.127202,4.808416,53.656775,2.155345,0.074558,120.449055,2.537841,166.967260,0.025377,3.776494,0.265853,0.663545,4.442534,15.452313,0.011150,0.303017,2.091753,3.548622,68.224263,,1.007987,0.999437,3.450565,0.020918,32.995762,0.638728,534.563937,9.100212,8.356138,1.935636,30.714378,1.285744,0.019290,97.468270,16.936182,0.021212,0.248304,0.151280,0.012488,60.528022,0.019271,5.203058,7.221711,15172.300089,0.166308,0.577992,11209.021371,0.815147,0.360658,3.533973,0.343377,,0.307224,0.003559,0.192028,0.030442,0.015754,,0.000295,15445.165198,0.082697,0.267390,0.020890,0.997477,0.005070,0.470384,0.768577,0.198769,,0.156731,0.995275,3.183823,0.663675,1.008523,6.193707,2.030794,0.000477,0.000164,2.924251,0.136695,0.032621,0.471074,0.002688,7.433126
2020-11-10,15335.342198,445.051293,27.977646,1.000942,0.105366,4.339818,0.250742,59.266941,12.513290,264.243648,0.079667,0.999901,2.672775,0.002673,15299.438341,4.606654,0.125052,5.147277,55.020237,2.028512,0.069752,115.887896,2.497191,160.171049,0.024831,3.747091,0.251139,0.640324,4.168411,15.366568,0.011060,0.297684,2.092291,3.539762,68.082763,,1.008943,0.998917,3.412328,0.020888,33.104054,0.601276,522.539312,8.899746,8.121832,1.850041,31.276146,1.285041,0.018056,94.584663,16.459092,0.021190,0.223402,0.147176,0.012439,58.368446,0.019294,5.028258,6.907390,14975.254144,0.167971,0.590512,11209.021371,0.902467,0.350054,3.804313,0.336268,,0.324656,0.003526,0.186059,0.031137,0.015627,,0.000292,15289.395029,0.086440,0.260223,0.020632,0.998954,0.004915,0.468222,0.748818,0.193589,,0.155896,0.999113,3.164743,0.669432,0.999081,5.967766,1.983894,0.000478,0.000161,2.967512,0.133720,0.036030,0.450450,0.002570,7.355385
2020-11-11,15278.709660,449.816185,28.151112,0.997112,0.105628,4.409561,0.253590,57.907419,12.981772,257.045867,0.079672,0.998144,3.049915,0.002765,15235.845487,4.633909,0.131743,5.083079,66.905117,2.252787,0.069717,115.391641,2.495594,157.029012,0.024855,3.658846,0.254056,0.640665,4.657793,15.573050,0.011559,0.308043,2.148138,3.653328,68.800531,,1.004408,1.000008,3.578998,0.020868,35.092268,0.671140,551.959815,9.009895,8.572691,1.911751,30.355539,1.292787,0.020793,102.054970,15.428574,0.021202,0.235185,0.151914,0.013154,58.874788,0.020162,5.120845,7.646661,18190.157448,0.175819,0.679742,11209.021371,0.941352,0.386506,3.814236,0.348185,,0.341483,0.003399,0.216560,0.031311,0.017282,,0.000292,15267.784157,0.095428,0.287051,0.020325,1.006708,0.005149,0.478095,0.751003,0.201122,,0.210952,0.999539,3.210719,0.739545,0.998772,6.779382,2.000174,0.000484,0.000166,3.070685,0.139039,0.045383,0.563074,0.002707,7.290644
2020-11-12,15686.905986,463.180872,27.939048,0.998715,0.105803,4.448791,0.255808,59.243821,12.798280,256.466313,0.080598,0.998214,2.937600,0.002770,15638.724109,4.760059,0.132390,5.031715,54.467289,2.000195,0.070833,113.209972,2.498136,158.514977,0.025025,3.650838,0.250701,0.612771,4.000775,15.429853,0.011354,0.320466,2.123063,3.683806,69.316445,,1.006206,0.999992,3.493846,0.020938,35.602114,0.684168,544.975981,9.285409,7.881245,1.941577,30.074591,1.298738,0.019751,102.921761,15.939281,0.021233,0.234144,0.148344,0.012966,58.629050,0.020213,5.081366,8.539822,16693.677896,0.184422,0.629479,11209.021371,0.861501,0.364037,3.759256,0.353152,,0.315279,0.003734,0.195761,0.033113,0.016575,,0.000293,15659.080587,0.091310,0.277551,0.019583,0.999432,0.005128,0.476710,0.789727,0.199498,,0.185929,0.998725,3.523274,0.721159,0.997133,6.289704,2.056611,0.000485,0.000165,3.194729,0.137708,0.042688,0.544661,0.002730,7.404912
2020-11-13,16265.149252,462.205620,27.544314,1.000185,0.104379,4.387898,0.254477,60.191174,12.408825,259.529266,0.080602,0.998285,2.962134,0.002787,16242.764752,4.836624,0.129894,5.042452,51.705071,1.896790,0.071662,112.079371,2.459646,158.273827,0.024944,3.623773,0.248082,0.601385,3.753767,15.437261,0.010631,0.316510,2.068593,3.690242,78.059659,,1.006292,0.999464,3.426296,0.020878,37.999060,0.690772,532.425343,9.255213,7.485068,1.892426,29.501388,1.289255,0.017523,104.072929,17.011332,0.021212,0.230446,0.143741,0.012795,62.624391,0.019140,5.015627,7.682099,15451.773124,0.192912,0.573056,11209.021371,0.788334,0.360271,3.886133,0.364569,,0.296843,0.003952,0.278735,0.031055,0.015845,,0.000288,16229.532937,0.094920,0.266310,0.019264,0.998137,0.004998,0.467356,0.755156,0.195551,,0.179239,0.997068,3.492129,0.667520,0.998461,5.952401,2.030673,0.000475,0.000164,3.168490,0.133656,0.044382,0.557394,0.002669,7.637789
2020-11-14,16326.814875,475.969094,28.192835,1.001255,0.106301,4.543670,0.264885,65.473382,12.879993,259.164925,0.082387,0.999558,3.887206,0.002838,16289.176431,4.840769,0.134592,5.211560,63.808894,2.017595,0.070327,114.112296,2.597809,161.514414,0.025359,3.637243,0.256464,0.632503,4.207070,15.954738,0.011803,0.318685,2.149205,3.738947,77.594433,,1.006658,0.999290,3.688738,0.020910,38.640979,0.962179,556.222985,9.545881,7.765542,2.014724,29.183489,1.287468,0.018612,111.006811,19.629060,0.021220,0.264409,0.145854,0.013126,65.807047,0.020245,5.121991,8.185628,17938.334695,0.206013,0.720358,11209.021371,0.898444,0.386601,4.101110,0.372620,,0.318407,0.004306,0.268406,0.032215,0.016854,,0.000293,16279.893401,0.103327,0.280521,0.019670,0.999940,0.005127,0.486396,0.777516,0.202372,,0.188735,1.000264,3.603492,0.707797,0.997380,6.212538,2.092980,0.000486,0.000168,3.664553,0.143517,0.044746,0.690369,0.002694,7.573011
2020-11-15,16095.561511,462.718397,27.953820,1.001780,0.104307,4.467037,0.268550,63.987777,12.587188,256.348555,0.081242,0.999057,3.811713,0.002753,16032.550684,4.715224,0.137694,5.045263,67.009480,1.919821,0.067915,116.886567,2.541277,157.935384,0.025148,3.617976,0.252279,0.613217,4.310384,15.704709,0.011238,0.305262,2.100577,3.666487,77.469482,,1.007334,0.999995,3.498286,0.020897,37.106320,1.055261,530.887326,9.259846,7.512962,1.943709,29.308241,1.269543,0.017985,122.692939,18.533924,0.021235,0.257800,0.142410,0.012766,64.139118,0.020184,5.038179,8.200686,17242.696084,0.205697,0.833340,11209.021371,0.870752,0.374731,4.308970,0.352477,,0.307420,0.004141,0.251063,0.031885,0.016724,,0.000292,16062.328641,0.098716,0.265616,0.019168,0.998915,0.004872,0.477773,0.753038,0.196878,,0.178233,0.997370,3.428555,0.674966,0.998415,6.185772,2.040632,0.000489,0.000171,3.871184,0.141025,0.043657,0.713595,0.002676,7.763087
2020-11-16,15984.673784,449.206802,27.601590,1.003021,0.100737,4.371535,0.269745,62.397885,12.138113,240.978831,0.080414,1.000680,3.866461,0.002780,15932.846185,4.659294,0.133259,4.988531,64.104535,2.040679,0.064355,114.721922,2.496663,154.392610,0.025280,3.628033,0.249808,0.606193,4.144010,15.322529,0.011040,0.307946,2.015335,3.590919,75.002625,,1.007677,1.000271,3.545961,0.020911,35.312035,1.239473,515.451453,8.993131,7.576571,1.945084,27.754597,1.270231,0.017609,120.010129,19.373247,0.021245,0.270702,0.143380,0.012784,61.104853,0.019897,5.022864,8.351767,17599.845663,0.198613,0.876327,11209.021371,0.833228,0.353578,4.398122,0.341988,,0.305227,0.004272,0.239766,0.031318,0.016419,,0.000292,15995.131326,0.098501,0.256047,0.018601,0.998278,0.004826,0.462484,0.733623,0.193889,,0.176282,0.998567,3.315507,0.735555,0.999179,6.379421,1.978578,0.000489,0.000170,4.177916,0.143586,0.042527,0.772161,0.002606,7.451896
2020-11-17,16714.403863,461.371197,28.022274,1.000271,0.103905,4.489782,0.287244,73.665353,12.586598,248.763187,0.082266,0.998020,3.577759,0.002896,16681.707876,4.632959,0.135590,5.085766,72.682577,2.262359,0.065754,118.392180,2.578369,157.427648,0.025440,3.535729,0.253434,0.619968,4.418405,15.710143,0.011328,0.312296,2.080395,3.683930,80.728536,,1.004159,0.999883,3.701781,0.020872,36.203277,1.328444,517.934671,9.240199,7.704151,1.882509,27.474159,1.249266,0.019268,120.204013,18.396491,0.021232,0.301740,0.141488,0.012823,64.578325,0.021763,5.395630,8.228744,18620.752225,0.204307,0.912553,16696.470780,0.866430,0.365629,4.882406,0.353169,,0.321841,0.004203,0.250083,0.031828,0.016619,,0.000294,16701.436954,0.107102,0.269478,0.019216,0.998257,0.004853,0.474237,0.733681,0.197860,,0.184500,0.999751,3.434708,0.754366,0.998678,6.306008,2.071762,0.000500,0.000170,5.061694,0.144965,0.043255,0.826156,0.002702,7.825724
2020-11-18,17651.820428,482.198385,28.496923,1.001820,0.109485,4.830332,0.302131,76.315408,13.221662,255.266327,0.086165,0.998557,3.828888,0.002945,17621.415761,4.800814,0.134536,5.291463,79.586367,2.197191,0.065281,125.432911,2.712533,166.875223,0.026379,3.689180,0.265337,0.653782,5.104743,16.153744,0.012308,0.310991,2.139281,3.840551,83.175907,,1.004408,0.999475,3.850821,0.020844,37.888584,1.332776,524.975421,9.655138,7.844438,2.033566,29.046636,1.297596,0.019500,121.798336,18.729279,0.021228,0.353507,0.139774,0.013182,66.722177,0.022777,5.753533,8.144235,23865.319185,0.235174,1.001625,17694.622287,0.930348,0.381223,4.928801,0.360767,,0.343823,0.004204,0.242563,0.030986,0.017831,,0.000301,17633.132134,0.112442,0.273075,0.020394,1.010053,0.004804,0.503853,0.751958,0.205010,,0.185434,1.000245,3.459934,0.954741,0.997607,6.491868,2.195509,0.000505,0.000175,4.396694,0.144896,0.044695,0.879763,0.002739,8.003167
2020-11-19,17829.934958,479.437661,28.069266,1.000249,0.106763,4.685764,0.294145,73.787621,13.551409,246.595195,0.083671,0.999474,3.464279,0.002920,17790.510775,5.388667,0.132340,5.108093,75.722826,2.117886,0.065775,123.804080,2.637914,162.108018,0.026862,3.816110,0.256901,0.626253,4.896584,15.749052,0.011801,0.316123,2.087574,3.796417,80.083162,,1.003954,0.999816,3.758716,0.020865,35.622513,1.146674,511.349288,9.609428,7.481197,2.059456,28.884041,1.296521,0.017392,114.419250,19.448726,0.021251,0.309969,0.137944,0.012754,63.222329,0.021741,6.082659,7.948747,25708.151434,0.226545,0.889960,17848.570486,0.831033,0.365481,5.190152,0.346487,,0.321971,0.004345,0.220856,0.030363,0.017094,,0.000302,17856.448711,0.111921,0.266917,0.021395,0.999199,0.004643,0.489592,0.736325,0.200103,,0.177016,1.000845,3.328248,0.957780,0.989403,6.298168,2.145461,0.000499,0.000171,4.152765,0.138398,0.046057,0.762088,0.002730,9.344812
2020-11-20,17819.757431,471.317958,28.046442,1.000394,0.105803,4.754053,0.302960,81.323421,13.614644,245.179248,0.084010,0.999588,3.729227,0.002905,17778.711490,5.685294,0.114101,5.090179,75.825486,2.070684,0.066588,118.410883,2.633566,161.523093,0.025799,4.134687,0.253034,0.623018,4.943215,16.059896,0.011507,0.323820,2.077638,3.754655,82.150220,,1.004127,1.000188,3.639452,0.020781,35.139127,1.556490,509.137473,9.437208,7.591156,2.054730,28.836418,1.265752,0.018039,113.323849,20.541312,0.021203,0.346950,0.132916,0.012666,62.280615,0.021089,5.901237,7.757136,27717.382133,0.215119,0.898357,17796.778272,0.843745,0.365429,5.808323,0.345540,,0.315616,0.004073,0.205696,0.030153,0.017233,,0.000297,17828.881467,0.116479,0.264450,0.020871,1.011507,0.004683,0.485509,0.736662,0.196212,,0.176145,1.000909,3.263748,1.011242,0.994194,6.140221,2.248614,0.000501,0.000165,3.978639,0.136113,0.045250,0.801347,0.002662,8.737531
