Datetime,btc,eth,bnb,usdt,ada,dot,xrp,ltc,link,bch,xlm,usdc,uni,doge,wbtc,okb,atom,xem,sol,aave,cro,eos,xmr,bsv,ht,trx,miota,theta,luna,neo,snx,vet,xtz,ftt,dai,dash,grt,busd,cdai,AVAX,ksm,mkr,ceth,fil,egld,cel,leo,comp,sushi,dcr,cusdc,cake,zks,vgx,ftm,rvn,zec,etc,zil,uma,yfi,nexo,rune,zrx,hbtc,ren,mdx,near,icx,stx,waves,amp,iost,hbar,btt,xsushi,renbtc,chsb,pax,algo,dgb,ont,matic,bat,nano,lrc,husd,omg,bnt,ust,npxs,xvs,btmx,hot,zen,qtum,sc,btg,crv,flow
2020-06-01,174105710752.05,25671662155.41,2508703324.27,9087003495.86,2293903473.16,,8966762754.98,2967645189.21,1567749690.03,4392939672.09,1421995587.44,732150216.54,,319088845.31,0.00,1462636091.43,506728476.11,378369769.82,9399234.95,,1463823237.62,2510615781.64,1145816842.82,3544263552.11,944335047.47,1041716730.54,608022162.10,247866629.43,37257767.01,766263563.02,82340842.54,395762208.73,1979417350.95,292332839.15,130156743.19,725072459.43,,172087059.58,16040019.87,,56482926.13,407971618.42,71542831.16,,,109167109.72,1159129701.73,,,167952193.51,21303023.80,,,6300300.44,12005273.48,123014563.64,478620437.17,803169995.00,153496105.27,72233653.16,,71440246.42,21052323.83,206666715.88,,79155228.59,,,179188141.62,89935631.49,109311739.00,,56155358.71,190208318.58,63393250.73,,,20581998.76,245441624.90,184257967.57,226442056.31,348992545.12,68868109.92,307948104.90,116085590.24,56404700.59,121800558.65,211038495.40,42426553.22,,33878013.69,,29018924.13,108601568.62,57799477.03,168209295.11,101276705.86,159181191.71,,
2020-06-02,186932702065.97,27559451838.44,2655040579.64,9131206431.36,2512794186.93,,9302180983.97,3156341384.76,1679897579.13,4718398035.98,1534025404.55,729757861.49,,337261369.00,0.00,1515302750.82,532527949.48,399653400.67,9424972.59,,1613715558.12,2645758932.07,1191053104.57,3676578822.01,968208431.16,1117455045.11,651055953.78,266065019.97,37902738.24,886712547.23,83287399.73,430982338.48,2116349009.51,309129108.77,126002370.31,756866007.61,,167954286.75,16316019.21,,55187197.95,411403606.69,77142287.87,,,126629286.96,1165384725.87,,,183635089.40,21290895.75,,,6459998.03,12063257.34,130171788.19,510128549.09,833113823.68,172740410.31,81095664.67,,85652661.10,23166560.62,218955034.99,,79458247.74,,,186680447.54,95522793.72,115982296.41,,60641314.89,195504629.70,65282227.65,,,22073214.60,243652284.99,197916247.79,241310253.69,381885425.92,74808948.32,330471538.56,122083109.77,65317946.69,118742161.22,240512492.90,43543917.08,,35849736.02,,29992583.60,112265505.85,57708675.46,181699217.83,109825539.02,167074564.77,,
2020-06-03,175463166971.52,26414164713.76,2555160161.91,9212094570.57,2441074404.05,,8967520116.60,2989940579.68,1670996587.61,4619901010.81,1609847892.67,741158313.34,,315259162.21,0.00,1446416913.18,513910514.94,386551536.80,9310563.11,,1562923868.01,2501619166.67,1170604042.16,3607188945.14,953899536.56,1074344440.66,649926092.56,256261625.09,37643973.54,851647561.82,80907569.09,433159965.11,2059863146.00,291776035.15,121833234.37,739585029.11,,165996882.18,15769849.78,,54309541.23,394130020.62,73640369.14,,,118772434.04,1168859965.25,,,192491438.10,21265457.22,,,6545862.79,12667689.15,125951858.05,478566929.11,810984999.86,193044365.50,74419561.69,,69556529.78,21953111.34,213460315.46,,76689215.82,,,185151194.76,89329597.46,111345172.82,,59255021.19,191570719.22,63093839.52,,,21673352.13,242041073.81,195508044.73,238033015.51,378691034.46,71875865.40,314209589.32,117587180.91,67094736.56,116045459.57,243804668.61,41332111.11,,33860100.28,,28134071.09,110024004.58,55992639.45,171818806.93,103822250.73,161025003.65,,
2020-06-04,177416480472.83,27137533088.43,2592716465.79,9223480386.25,2627991676.94,,8982880357.68,3053255192.64,1712871028.95,4652898284.08,1675288659.46,737553655.53,,323695648.10,0.00,1459583084.85,541467907.06,421471378.63,9614805.95,,1659789406.63,2527722108.82,1179335360.18,3584041455.99,950339734.98,1111946591.34,697281608.04,270585101.40,38250814.26,870384038.42,85945669.43,466072098.20,2156274749.15,297091434.52,132406317.19,737135547.18,,173836124.32,25734160.04,,53660308.66,376646233.78,76002278.34,,,125456447.20,1172827710.23,,,194324940.24,21313171.72,,,6236589.28,13526490.63,128799483.65,490948952.08,805695879.54,190293041.55,73315644.46,,70545264.12,22052655.14,216045578.93,,77699521.09,,,185221821.15,99341405.71,111857331.41,,59734126.55,194445667.89,63997471.61,,,23604508.39,239879514.05,193287228.11,235178352.76,383530315.99,74274130.69,327405013.86,118254279.36,74723997.57,113900857.79,239852564.66,43210499.05,,34701993.45,,30196556.29,115069657.45,56554536.08,175738807.86,116397305.21,163076500.21,,
2020-06-05,179830985954.85,27105225697.64,2622151848.88,9264926473.53,2717552835.09,,9036511117.74,3079380986.34,1695799767.43,4774522155.65,1667804001.71,739424342.51,,325652126.63,0.00,1503744257.27,572550337.01,419389324.16,9543805.26,,1724448316.59,2556859976.59,1207769390.76,3594503921.95,1014108346.21,1128960172.85,691966132.34,290886367.86,59459487.03,852749153.52,93274107.45,450216158.70,2143418003.03,298206429.40,132259957.25,749668326.41,,169539258.54,25925558.05,,49185273.06,382942948.88,75336185.49,,,124560758.80,1206297842.95,,,212380317.33,21542450.43,,,6814377.84,14028021.91,128011041.05,497185683.54,803975962.24,177614990.95,73426204.34,,69649588.77,22834118.39,214305972.02,,84941299.66,,,182538553.08,97630509.52,112802987.19,,60512563.48,196921750.63,69824957.45,,,34585337.92,243501819.57,190168540.29,235492247.03,376071859.56,73657362.13,355928726.53,122336585.42,80852987.33,118226765.97,235794265.26,41287527.46,,35030818.34,,31163271.27,116133559.35,56178701.96,175357514.70,123807106.57,163298910.16,,
2020-06-06,177373937377.30,26722521046.76,2609083547.61,9267985509.01,2651374213.05,,8983729851.07,3042501113.52,1662744013.49,4722448563.33,1609296742.82,738419597.75,,322847909.88,0.00,1496782716.20,579427896.04,411696916.85,10747702.96,,1735336922.17,2636621214.47,1187176410.64,3590819182.00,1006771255.31,1122349677.96,670343604.03,279529593.44,58086553.08,832532348.64,93874928.47,432168456.76,2096311804.77,294910796.98,132609399.84,736966287.99,,167149420.54,25973901.43,,47634151.34,423445610.38,74063191.84,,,122584857.29,1205742463.73,,,199406912.04,21749292.99,,,9882226.63,13559962.60,127118133.89,489269926.89,796291083.54,192249346.70,73079454.80,,70094128.22,22797819.25,210277526.82,,79390902.28,,,184458201.60,95021816.04,112883821.07,,61907650.75,198195665.14,69527324.45,,,39098421.85,244228445.23,186797585.40,230448593.60,365251033.01,72206586.09,357659623.62,129516238.02,75606635.16,115187984.32,230478150.09,40397953.05,,35432153.09,,29697331.86,114593011.64,56385347.22,172572643.45,118725867.06,162341478.21,,
2020-06-07,177901732349.93,26923196533.75,2594510241.24,9281349701.22,2681160483.62,,8959322858.44,3032639391.26,1654653352.93,4666492561.29,1620444698.92,740762680.80,,322823373.16,0.00,1510463882.17,573171422.04,419138714.33,10180036.84,,1809492492.17,2625325429.57,1191016374.28,3590721854.43,1039543985.70,1130090535.44,675937600.14,270917138.51,58112925.75,832462734.83,91165420.53,470544519.91,2085264281.01,296115916.10,132450126.65,740065953.48,,167046468.59,25817281.03,,46771063.57,439368291.65,74971900.21,,,91245677.59,1222098296.18,,,201067649.58,21937577.02,,,10203607.07,13642254.80,126705621.43,492614299.00,798406858.37,225345691.87,75807084.42,,74167295.78,24795131.72,213063587.19,,76584790.86,,,184308784.60,92751525.67,114955828.38,,64082175.04,197371655.63,68958992.25,,,33791999.61,245056416.08,190452177.17,228486097.90,369060903.61,72034389.57,346175943.48,134341032.58,83971817.55,115872990.14,239472797.80,41925424.92,,35727742.50,,29773971.61,113084346.07,56806274.07,177703117.89,121410928.22,162548475.60,,
2020-06-08,179167717944.46,27129407338.34,2569939047.80,9304968054.96,2675984488.54,,8950315641.57,3023679311.75,1652714494.48,4658624996.49,1595722204.36,739704499.23,,324470527.24,0.00,1525849793.62,563717740.29,415395883.50,10138083.79,,1867989287.85,2629634034.73,1168071625.74,3543393555.05,1031377882.16,1197202933.33,667145059.32,265593695.63,58972100.61,829415963.16,93141975.21,465088822.18,2055063236.43,295608425.81,135549642.16,736827586.19,,167049767.47,25676124.83,,44295662.35,482115701.80,75852472.35,,,89186690.64,1216358543.44,,,198542133.86,21746096.22,,,11734525.15,13358221.99,127488094.35,486998468.82,794107360.25,236455121.29,74090446.79,,72467206.15,27268849.65,211015023.51,,77776863.68,,,182688929.05,93250676.66,114233219.42,,61892194.29,196754903.10,68701290.84,,531960.05,36954871.03,244764768.15,186096147.54,227066693.83,363924013.96,70720484.68,342868804.69,140010667.38,103395268.89,121932168.56,237567015.16,52032766.10,,35607626.06,,30100349.41,112033400.65,58362743.77,173663353.16,116300744.85,162056591.31,,
2020-06-09,179810911053.20,27441367803.30,2577895737.56,9330982636.89,2689772252.67,,9001388939.04,3012093000.01,1697940020.14,4703172675.74,1620494314.85,745158033.32,,322119177.62,0.00,1519358108.88,589635412.77,412362548.90,10913789.39,,1899011327.25,2619297762.72,1200509710.92,3543167140.66,1033212903.59,1189569247.95,669744351.45,254601946.78,60211633.21,822660608.10,96197040.64,501329457.80,2102915173.24,298234415.89,135364072.31,733830311.99,,170192826.83,25647437.11,,46017823.40,493629440.94,77525590.17,,,84272924.45,1222250537.26,,,204367227.21,21831919.78,,,11943963.31,13356445.98,132605823.43,489788391.11,805254184.18,225508842.98,78677213.88,,67844532.32,30675460.22,209596497.66,,75031117.79,,,183294946.56,99285271.73,118233030.97,,63134536.03,197790297.83,69181909.43,,531960.05,51104341.48,246593649.29,188373324.41,228522526.58,365939147.55,70958990.24,369155689.45,136922191.31,96907489.12,119216063.14,236604347.54,50416866.85,,36410778.70,,29866216.17,112750081.49,60412423.23,175777440.76,120058713.23,162553853.53,,
2020-06-10,179709840753.80,27188436885.47,2566693310.48,9350784917.61,2591936050.92,,8878556339.04,2979663913.55,1691032411.25,4691058052.04,1587969239.75,744872916.45,,319414770.36,0.00,1513791017.13,583916317.81,414965958.52,10726797.09,,2041320950.31,2582928209.60,1197385409.24,3494291361.65,1044140034.24,1162187965.17,686030142.70,252496687.46,61423499.00,850531113.38,97965760.87,527940536.65,2069512331.61,297991804.11,121327219.76,732866789.25,,167907597.73,15843704.35,,48331274.10,621680659.87,76299177.26,,,91927469.08,1218669887.38,,,202262027.96,20884769.10,,,11529334.47,13555332.05,131080788.39,485586744.20,789514261.77,259399122.01,81038681.78,,72076567.82,35129019.14,226522702.92,,75581376.30,,,182269356.78,98923951.15,117257559.22,,65641219.79,195162115.60,68685266.36,,546356.11,63590355.19,245826121.80,193598057.96,218517768.21,383924617.65,70221933.23,370912365.38,158263165.95,103924298.97,120131298.88,231352771.96,50283380.10,,36015583.66,,29511887.30,112685726.56,61452404.65,174454902.12,119417834.50,160980374.57,,
2020-06-11,181705166673.57,27480866985.69,2567525315.83,9408692692.62,2595603409.89,,8946088933.55,3028686454.28,1681704610.08,4732748747.18,1601090386.89,733633526.88,,322228412.20,0.00,1499224408.60,580665206.19,429819663.91,10648020.65,,2000195929.49,2582820459.65,1224253276.17,3572626709.11,1030881563.61,1163620455.93,693483083.79,239373162.04,62422695.65,839884963.45,112070880.57,579833595.47,2059216502.43,295509040.03,121599426.80,739114242.53,,178057671.60,16134827.64,,47339239.57,593354124.13,61273460.27,,,88171971.79,1222016703.35,,,201275354.18,21578055.19,,,12048771.15,13942132.46,134960620.50,515103207.44,790287475.13,289240088.63,72308357.66,,73313432.18,32222057.49,252317377.18,,84161986.92,,,197371937.36,101772701.63,124497878.17,,68329117.05,201848628.82,68212707.92,,589325.12,59748044.16,249412946.93,197436767.89,257072118.03,385034356.26,73961875.65,367798239.72,156332655.44,127295279.31,121415641.27,231121953.51,59786628.82,,36307465.04,,29284706.86,113383487.57,68223298.73,179147898.15,133797638.28,163028483.46,,
2020-06-12,171615707160.27,25655172292.44,2405200798.52,9436245876.51,2342819639.64,,8386316203.51,2822237691.69,1501228577.80,4324548069.59,1447690176.52,734705830.35,,305790127.86,0.00,1424413550.68,515139904.56,385129281.04,9341515.41,,1833059196.86,2362130736.16,1124889411.38,3351286167.42,975298480.93,1043014362.86,619560007.25,205838570.95,55302201.11,752243452.85,104641337.70,569988802.72,1868290172.82,279264280.81,125923811.33,683879668.54,,163818609.95,16381659.13,,45064220.83,545056055.52,57700375.46,,,87552346.71,1221804826.24,,,183502000.82,25405400.27,,,10978836.24,12935662.74,124775005.72,461832555.80,728999651.55,266950870.32,65777751.17,,69296993.61,31166135.29,216719283.19,,77340312.58,,,175788180.34,93514151.44,114241355.36,,76683709.44,179730494.62,60714473.63,,596936.73,55480949.76,247018948.23,187618250.44,264255570.92,342467190.92,68291280.43,327050066.83,140685193.54,102231268.99,121415002.15,211377748.94,52653210.10,,33378485.45,,27820221.53,103293717.73,68040652.15,163014434.55,117064689.12,148578322.68,,
2020-06-13,174266571295.68,26414947184.76,2458716489.46,9486299302.53,2466658231.31,,8531942725.59,2903332964.94,1556460591.50,4438075228.06,1480577790.78,733293831.29,,313164051.17,0.00,1452521430.57,531996996.29,404436693.96,9722321.60,,1895168088.49,2434275920.93,1155566308.54,3366293208.65,1005882027.69,1083748326.67,623251652.96,252085966.88,58226245.87,769162515.28,112558086.82,624725095.41,1905289409.99,284754413.94,123952237.57,693059650.97,,177807961.09,17015505.50,,44291221.20,529750310.58,60025031.72,,,95182781.45,1211399235.83,,,200514506.02,25563179.21,,,12567267.86,13072045.49,127700084.86,483615194.05,744047126.96,275188564.39,64122968.31,,70694445.19,33656907.14,234538480.87,,85262906.73,,,181368085.44,114786914.99,120539495.46,,84566666.29,189528440.19,64030581.94,,631782.49,57174411.05,248926821.37,186799949.05,314676313.40,353920941.57,71218986.66,337424814.68,147760533.98,120395790.11,120058392.83,218189221.83,58675410.41,,34309456.13,,28630549.80,108158728.61,74332827.75,167614431.81,124793098.82,151623373.29,,
2020-06-14,174275005803.05,26503078976.09,2482197891.36,9481923029.65,2443676758.62,,8528927628.98,2930175599.51,1562882306.62,4441658235.12,1504941124.32,742538868.08,,316032978.98,0.00,1449509487.62,534195276.11,406012477.01,9955797.60,,1897755996.99,2441775646.91,1170569483.54,3368292769.79,1002601918.59,1102425876.45,634073547.75,252625241.09,58947926.53,780849404.20,120709624.26,613553563.56,1921528811.99,287074731.76,123845060.05,699463895.89,,177754645.90,17129060.76,,44329772.83,490734839.62,60440629.92,,,88243557.85,1216530293.61,,,196105694.60,25231254.27,,,14400305.14,14291641.66,130634979.17,495177468.41,754090067.15,241891203.89,68571979.12,,71868636.72,39741322.74,236871431.29,,88972856.07,,,185545290.24,114708976.89,124601091.24,,90629381.91,190144704.97,66161835.19,,743604.84,59173013.81,248457091.68,187084059.33,280832274.25,364759684.55,71998648.93,342013708.26,150268587.44,118666383.79,121758140.26,226365706.98,57891274.35,,36171504.96,,29780275.34,108038551.51,76659023.18,170835154.31,141512033.31,154062369.42,,
2020-06-15,172116372679.34,25856836267.18,2450773581.14,9493593132.61,2380268832.00,,8426050743.05,2862714382.21,1507261688.90,4386239385.75,1438464334.06,742292747.00,,311717946.83,0.00,1424183450.25,513827450.89,392670982.76,9583560.13,,1950253754.79,2410371139.17,1151854124.95,3303485509.45,982123663.17,1074747005.74,615848774.03,231287916.76,58650946.03,750299518.80,119333470.85,559004502.15,1851063613.80,282311473.97,119829990.98,687134869.97,,177415740.93,19226108.31,,43615731.95,451346408.19,60483778.74,,,80828868.41,1142835358.10,,,186620191.99,27259520.27,,,13404853.01,14078408.79,127174248.71,479984930.34,736745899.50,246527086.39,64358717.81,,70572586.13,40775076.01,237965337.71,,88399518.88,,,177048655.63,102068867.55,117818269.57,,84434583.71,184038916.42,64230462.26,,1105455.44,68541728.32,248663782.34,186806266.57,284401429.36,351006986.71,71470136.34,329998704.43,139627370.13,109278286.93,122850902.38,219947087.55,58419063.10,,34655351.08,,28927783.12,104627012.30,73982609.64,166321702.26,133367187.62,150672269.75,,
2020-06-16,173598215783.88,25743924409.20,2422013097.53,9518736918.19,2446394196.73,,8520123141.71,2844881164.43,1498666528.70,4349073310.17,1442482041.29,752372162.35,,308939930.27,0.00,1412324285.05,503996054.45,388859436.96,9320494.00,,1941336190.60,2379002866.80,1136790058.00,3202775354.23,980200627.33,1070507414.61,606601807.86,235415823.74,56952115.49,735428024.53,114491382.23,585733791.93,1873742433.30,300491795.42,116341349.50,679798490.38,,156078765.77,17341266.62,,42835762.66,492057096.26,65720014.98,,,72436226.40,1131125000.28,0.00,,182870394.28,37954181.77,,,13895432.20,13913240.43,126887575.36,492088720.67,726455501.29,267321160.99,63898807.37,,70667577.75,41040948.03,230434233.59,,99759739.80,,,172665658.26,102053556.50,116822744.23,,83156465.44,183065062.23,63734591.89,,1114148.97,71635541.05,246397333.17,182464293.78,291206396.54,344098715.74,71283280.80,328990312.63,148070053.83,107067310.39,119412247.74,210663723.15,57491511.05,,35047307.86,,28887389.90,105109635.48,69614179.55,161702095.01,152152188.55,148905039.36,,
2020-06-17,175075304218.30,26206196967.83,2426825300.85,9544643008.52,2454979752.69,,8470921493.31,2848931817.82,1544041950.57,4376305783.88,1442904804.63,771764657.39,,310325685.84,0.00,1430281723.35,505533537.50,391203059.28,9519846.39,,1999419095.15,2396631913.64,1159956924.65,3271013479.57,988706727.67,1071320476.76,610084013.69,234879192.98,60277681.34,745841088.44,117559323.98,582208951.33,1864421445.21,298324820.93,117505080.74,685580388.11,,157222833.85,20828256.45,,46270057.39,483141401.91,89736599.39,,,74972784.38,1115227934.25,0.00,,184159264.19,60412460.07,,,14462593.49,14571968.34,136988674.34,496260153.78,727714198.71,265988906.95,66602736.60,,82795369.91,45710035.79,229595252.25,,102499271.09,,,173352320.81,102163547.19,126019996.29,,88431754.65,186586908.74,65083661.66,,1185012.63,92922490.85,250770708.44,189115826.74,275179719.59,357475173.34,71869475.90,330500536.89,148406860.30,106900008.30,120750130.56,214190470.00,57759258.26,,35237161.84,,29086786.41,105270584.62,71694044.78,166099313.88,176684361.90,150700349.12,,
2020-06-18,174231189757.19,26079437153.80,2424884750.76,9549847479.55,2593429578.12,,8577386518.67,2864357972.09,1586933677.52,4435339710.44,1460586704.09,802944492.51,,309629857.44,0.00,1420357742.80,501674559.92,403633204.61,9549958.35,,2032162973.86,2412954135.55,1151064234.91,3233510927.81,978331792.71,1073284085.53,625143553.77,234631548.72,59324139.59,747310810.73,115696847.30,580908978.49,1914652577.98,301014101.22,119156353.55,686037092.69,,148590164.85,24496151.13,,44047131.09,482131914.50,96276461.64,,,75588067.28,1116480486.30,0.00,,184082755.18,93580905.91,,,13833513.12,14369052.20,140502048.81,498266776.16,731067053.15,247775583.70,66368187.75,,84636381.67,56277911.48,228918582.54,,101723287.44,,,177463753.80,104491480.98,125952134.60,,85440643.57,192441673.03,65240768.65,,1185083.03,118850037.14,248699539.72,195838739.57,246648353.57,360613114.88,72276111.08,330213003.64,166443924.84,104347038.38,120016760.30,212722168.30,54143101.35,,35207229.39,,29422134.94,104182928.44,69625878.08,164684195.49,179476208.83,150375532.95,,
